method,article_id,question_id,difficult,gold_label,predicted_index,correct,parsed,predicted_raw,tree_layers
agglomerative,51436,51436_MT3ROY6U_3,1,2,2,1,1,B,1
agglomerative,51436,51436_MT3ROY6U_4,1,1,1,1,1,A,1
agglomerative,51436,51436_MT3ROY6U_5,1,2,2,1,1,B,1
agglomerative,51436,51436_MT3ROY6U_6,0,4,4,1,1,D,1
agglomerative,51436,51436_MT3ROY6U_7,0,1,1,1,1,A,1
agglomerative,51436,51436_MT3ROY6U_8,0,1,4,0,1,D,1
agglomerative,51436,51436_MT3ROY6U_9,1,3,3,1,1,C,1
agglomerative,51436,51436_MT3ROY6U_10,0,2,4,0,1,D,1
agglomerative,51362,51362_RJHWV3IH_1,1,1,1,1,1,A,1
agglomerative,51362,51362_RJHWV3IH_2,0,3,3,1,1,C,1
agglomerative,51362,51362_RJHWV3IH_3,0,2,2,1,1,B,1
agglomerative,51362,51362_RJHWV3IH_4,1,2,1,0,1,A,1
agglomerative,51362,51362_RJHWV3IH_5,1,3,3,1,1,C,1
agglomerative,51362,51362_RJHWV3IH_6,1,2,2,1,1,B,1
agglomerative,51362,51362_RJHWV3IH_7,1,2,2,1,1,B,1
agglomerative,51362,51362_RJHWV3IH_8,1,3,3,1,1,C,1
agglomerative,51362,51362_RJHWV3IH_9,1,3,3,1,1,C,1
agglomerative,51150,51150_WUSMNF3O_1,1,4,1,0,1,A,1
agglomerative,51150,51150_WUSMNF3O_2,0,1,1,1,1,A,1
agglomerative,51150,51150_WUSMNF3O_3,1,3,3,1,1,C,1
agglomerative,51150,51150_WUSMNF3O_4,1,4,4,1,1,D,1
agglomerative,51150,51150_WUSMNF3O_5,1,2,2,1,1,B,1
agglomerative,51150,51150_WUSMNF3O_6,1,4,4,1,1,D,1
agglomerative,51150,51150_WUSMNF3O_7,1,2,2,1,1,B,1
agglomerative,51150,51150_WUSMNF3O_8,1,3,1,0,1,A,1
agglomerative,51274,51274_A9WCJN4U_1,1,3,4,0,1,D,1
agglomerative,51274,51274_A9WCJN4U_2,1,4,2,0,1,B,1
agglomerative,51274,51274_A9WCJN4U_3,0,4,4,1,1,D,1
agglomerative,51274,51274_A9WCJN4U_4,1,2,2,1,1,B,1
agglomerative,51274,51274_A9WCJN4U_5,1,4,2,0,1,B,1
agglomerative,51274,51274_A9WCJN4U_6,1,2,2,1,1,B,1
agglomerative,51274,51274_A9WCJN4U_7,1,2,3,0,1,C,1
agglomerative,51274,51274_A9WCJN4U_8,1,2,2,1,1,B,1
agglomerative,51274,51274_A9WCJN4U_9,1,1,4,0,1,D,1
agglomerative,51274,51274_A9WCJN4U_10,0,4,3,0,1,C,1
agglomerative,51413,51413_MS1UBQRG_1,1,4,4,1,1,D,1
agglomerative,51413,51413_MS1UBQRG_2,1,4,1,0,1,A,1
agglomerative,51413,51413_MS1UBQRG_3,0,2,1,0,1,A,1
agglomerative,51413,51413_MS1UBQRG_4,1,3,4,0,1,D,1
agglomerative,51413,51413_MS1UBQRG_5,1,3,3,1,1,C,1
agglomerative,51413,51413_MS1UBQRG_6,1,1,1,1,1,A,1
agglomerative,51413,51413_MS1UBQRG_7,0,4,4,1,1,D,1
agglomerative,51413,51413_MS1UBQRG_8,0,3,3,1,1,C,1
agglomerative,51413,51413_MS1UBQRG_9,1,3,3,1,1,C,1
agglomerative,20041,20041_L1MZ3RS4_1,0,1,1,1,1,A,0
agglomerative,20041,20041_L1MZ3RS4_2,1,4,4,1,1,D,0
agglomerative,20041,20041_L1MZ3RS4_3,1,2,2,1,1,B,0
agglomerative,20041,20041_L1MZ3RS4_4,0,4,4,1,1,D,0
agglomerative,20041,20041_L1MZ3RS4_5,0,1,1,1,1,A,0
agglomerative,20041,20041_L1MZ3RS4_6,1,1,1,1,1,A,0
agglomerative,20041,20041_L1MZ3RS4_7,1,1,1,1,1,A,0
agglomerative,20041,20041_L1MZ3RS4_8,0,4,4,1,1,D,0
agglomerative,20048,20048_4B31UXVO_1,0,3,3,1,1,C,0
agglomerative,20048,20048_4B31UXVO_2,0,3,3,1,1,C,0
agglomerative,20048,20048_4B31UXVO_3,1,1,1,1,1,A,0
agglomerative,20048,20048_4B31UXVO_4,0,3,3,1,1,C,0
agglomerative,20048,20048_4B31UXVO_5,1,1,3,0,1,C,0
agglomerative,20048,20048_4B31UXVO_6,0,1,1,1,1,A,0
agglomerative,20048,20048_4B31UXVO_7,0,3,3,1,1,C,0
agglomerative,20048,20048_4B31UXVO_8,0,2,2,1,1,B,0
agglomerative,20048,20048_4B31UXVO_9,0,2,2,1,1,B,0
agglomerative,20048,20048_4B31UXVO_10,1,2,3,0,1,C,0
agglomerative,20020,20020_TRPTAKN4_1,1,1,1,1,1,A,0
agglomerative,20020,20020_TRPTAKN4_2,1,4,4,1,1,D,0
agglomerative,20020,20020_TRPTAKN4_3,0,4,4,1,1,D,0
agglomerative,20020,20020_TRPTAKN4_4,1,2,2,1,1,B,0
agglomerative,20020,20020_TRPTAKN4_5,0,4,4,1,1,D,0
agglomerative,20020,20020_TRPTAKN4_6,1,2,2,1,1,B,0
agglomerative,20020,20020_TRPTAKN4_7,1,4,4,1,1,D,0
agglomerative,20020,20020_TRPTAKN4_8,1,2,2,1,1,B,0
agglomerative,20020,20020_TRPTAKN4_9,1,1,4,0,1,D,0
agglomerative,20020,20020_TRPTAKN4_10,1,3,2,0,1,B,0
agglomerative,20051,20051_AP3PWHCR_1,0,2,2,1,1,B,0
agglomerative,20051,20051_AP3PWHCR_2,1,4,4,1,1,D,0
agglomerative,20051,20051_AP3PWHCR_3,0,1,1,1,1,A,0
agglomerative,20051,20051_AP3PWHCR_4,0,1,3,0,1,C,0
agglomerative,20051,20051_AP3PWHCR_5,1,2,2,1,1,B,0
agglomerative,20051,20051_AP3PWHCR_6,0,4,4,1,1,D,0
agglomerative,20051,20051_AP3PWHCR_7,0,3,3,1,1,C,0
agglomerative,20051,20051_AP3PWHCR_8,1,4,4,1,1,D,0
agglomerative,20051,20051_AP3PWHCR_9,1,4,3,0,1,C,0
agglomerative,20056,20056_IMXXLOR8_1,1,2,4,0,1,D,0
agglomerative,20056,20056_IMXXLOR8_2,0,1,1,1,1,A,0
agglomerative,20056,20056_IMXXLOR8_3,1,1,3,0,1,C,0
agglomerative,20056,20056_IMXXLOR8_4,0,1,1,1,1,A,0
agglomerative,20056,20056_IMXXLOR8_5,1,3,3,1,1,C,0
agglomerative,20056,20056_IMXXLOR8_6,0,3,3,1,1,C,0
agglomerative,20056,20056_IMXXLOR8_7,1,1,1,1,1,A,0
agglomerative,20056,20056_IMXXLOR8_8,1,4,4,1,1,D,0
agglomerative,20056,20056_IMXXLOR8_9,1,2,2,1,1,B,0
agglomerative,20056,20056_IMXXLOR8_10,1,2,2,1,1,B,0
agglomerative,20044,20044_JOO9J86N_1,0,4,4,1,1,D,0
agglomerative,20044,20044_JOO9J86N_2,0,4,4,1,1,D,0
agglomerative,20044,20044_JOO9J86N_3,0,4,4,1,1,D,0
agglomerative,20044,20044_JOO9J86N_4,0,2,2,1,1,B,0
agglomerative,20044,20044_JOO9J86N_5,1,4,3,0,1,C,0
agglomerative,20044,20044_JOO9J86N_6,0,4,4,1,1,D,0
agglomerative,20044,20044_JOO9J86N_7,0,1,1,1,1,A,0
agglomerative,20044,20044_JOO9J86N_8,1,1,2,0,1,B,0
agglomerative,20031,20031_0W08N5TX_1,0,3,3,1,1,C,0
agglomerative,20031,20031_0W08N5TX_2,0,2,2,1,1,B,0
agglomerative,20031,20031_0W08N5TX_3,1,2,2,1,1,B,0
agglomerative,20031,20031_0W08N5TX_4,1,3,3,1,1,C,0
agglomerative,20031,20031_0W08N5TX_5,0,3,3,1,1,C,0
agglomerative,20031,20031_0W08N5TX_6,1,3,3,1,1,C,0
agglomerative,20031,20031_0W08N5TX_7,1,4,4,1,1,D,0
agglomerative,20031,20031_0W08N5TX_8,0,2,2,1,1,B,0
agglomerative,20031,20031_0W08N5TX_9,0,3,3,1,1,C,0
agglomerative,20031,20031_0W08N5TX_10,1,2,2,1,1,B,0
agglomerative,20029,20029_XWDXOW34_1,0,1,1,1,1,A,0
agglomerative,20029,20029_XWDXOW34_2,1,1,1,1,1,A,0
agglomerative,20029,20029_XWDXOW34_3,0,1,1,1,1,A,0
agglomerative,20029,20029_XWDXOW34_4,1,4,4,1,1,D,0
agglomerative,20029,20029_XWDXOW34_5,0,3,3,1,1,C,0
agglomerative,20029,20029_XWDXOW34_6,0,1,1,1,1,A,0
agglomerative,20029,20029_XWDXOW34_7,0,1,1,1,1,A,0
agglomerative,20029,20029_XWDXOW34_8,0,3,3,1,1,C,0
agglomerative,20029,20029_XWDXOW34_9,1,3,2,0,1,B,0
agglomerative,20027,20027_IAG6VJYS_1,1,1,4,0,1,D,0
agglomerative,20027,20027_IAG6VJYS_2,1,3,3,1,1,C,0
agglomerative,20027,20027_IAG6VJYS_3,1,1,4,0,1,D,0
agglomerative,20027,20027_IAG6VJYS_4,1,4,4,1,1,D,0
agglomerative,20027,20027_IAG6VJYS_5,1,4,4,1,1,D,0
agglomerative,20027,20027_IAG6VJYS_6,0,4,1,0,1,A,0
agglomerative,20027,20027_IAG6VJYS_7,1,2,4,0,1,D,0
agglomerative,20027,20027_IAG6VJYS_8,0,4,4,1,1,D,0
agglomerative,20027,20027_IAG6VJYS_9,0,1,1,1,1,A,0
agglomerative,20027,20027_IAG6VJYS_10,1,1,4,0,1,D,0
agglomerative,20055,20055_WB1HAZU3_1,0,1,1,1,1,A,0
agglomerative,20055,20055_WB1HAZU3_2,0,3,3,1,1,C,0
agglomerative,20055,20055_WB1HAZU3_3,1,1,3,0,1,C,0
agglomerative,20055,20055_WB1HAZU3_4,1,4,4,1,1,D,0
agglomerative,20055,20055_WB1HAZU3_5,0,1,1,1,1,A,0
agglomerative,20055,20055_WB1HAZU3_6,0,3,2,0,1,B,0
agglomerative,20055,20055_WB1HAZU3_7,0,1,1,1,1,A,0
agglomerative,20055,20055_WB1HAZU3_8,0,1,2,0,1,B,0
agglomerative,20055,20055_WB1HAZU3_9,0,1,1,1,1,A,0
agglomerative,20055,20055_WB1HAZU3_10,0,4,4,1,1,D,0
agglomerative,51295,51295_4B89NF9L_1,1,4,2,0,1,B,1
agglomerative,51295,51295_4B89NF9L_2,0,1,4,0,1,D,1
agglomerative,51295,51295_4B89NF9L_3,1,2,2,1,1,B,1
agglomerative,51295,51295_4B89NF9L_4,1,1,1,1,1,A,1
agglomerative,51295,51295_4B89NF9L_5,0,2,2,1,1,B,1
agglomerative,51295,51295_4B89NF9L_6,0,3,2,0,1,B,1
agglomerative,51295,51295_4B89NF9L_7,0,1,1,1,1,A,1
agglomerative,51295,51295_4B89NF9L_8,1,4,4,1,1,D,1
agglomerative,51295,51295_4B89NF9L_9,0,2,2,1,1,B,1
agglomerative,51295,51295_4B89NF9L_10,0,4,1,0,1,A,1
agglomerative,20064,20064_CU1CDFL8_1,0,3,3,1,1,C,0
agglomerative,20064,20064_CU1CDFL8_2,0,3,3,1,1,C,0
agglomerative,20064,20064_CU1CDFL8_3,0,2,1,0,1,A,0
agglomerative,20064,20064_CU1CDFL8_4,1,3,1,0,1,A,0
agglomerative,20064,20064_CU1CDFL8_5,0,3,3,1,1,C,0
agglomerative,20064,20064_CU1CDFL8_6,1,3,2,0,1,B,0
agglomerative,20064,20064_CU1CDFL8_7,0,4,4,1,1,D,0
agglomerative,20064,20064_CU1CDFL8_8,0,2,2,1,1,B,0
agglomerative,20064,20064_CU1CDFL8_9,0,4,4,1,1,D,0
agglomerative,20064,20064_CU1CDFL8_10,0,4,2,0,1,B,0
agglomerative,20068,20068_RWLK60G7_1,0,3,3,1,1,C,0
agglomerative,20068,20068_RWLK60G7_2,0,2,2,1,1,B,0
agglomerative,20068,20068_RWLK60G7_3,0,2,2,1,1,B,0
agglomerative,20068,20068_RWLK60G7_4,1,1,1,1,1,A,0
agglomerative,20068,20068_RWLK60G7_5,1,2,2,1,1,B,0
agglomerative,20068,20068_RWLK60G7_6,1,3,3,1,1,C,0
agglomerative,20068,20068_RWLK60G7_7,0,4,4,1,1,D,0
agglomerative,20068,20068_RWLK60G7_8,0,3,3,1,1,C,0
agglomerative,20068,20068_RWLK60G7_9,0,4,4,1,1,D,0
agglomerative,51688,51688_J2Q3XCWR_1,0,3,3,1,1,C,1
agglomerative,51688,51688_J2Q3XCWR_2,1,4,3,0,1,C,1
agglomerative,51688,51688_J2Q3XCWR_3,0,2,4,0,1,D,1
agglomerative,51688,51688_J2Q3XCWR_4,0,3,4,0,1,D,1
agglomerative,51688,51688_J2Q3XCWR_5,1,2,2,1,1,B,1
agglomerative,51688,51688_J2Q3XCWR_6,1,2,2,1,1,B,1
agglomerative,51688,51688_J2Q3XCWR_7,1,2,2,1,1,B,1
agglomerative,51688,51688_J2Q3XCWR_8,0,3,3,1,1,C,1
agglomerative,51688,51688_J2Q3XCWR_9,1,3,1,0,1,A,1
agglomerative,51688,51688_J2Q3XCWR_10,0,4,1,0,1,A,1
agglomerative,20075,20075_99U79EV3_1,0,3,3,1,1,C,0
agglomerative,20075,20075_99U79EV3_2,1,2,1,0,1,A,0
agglomerative,20075,20075_99U79EV3_3,1,2,3,0,1,C,0
agglomerative,20075,20075_99U79EV3_4,0,3,3,1,1,C,0
agglomerative,20075,20075_99U79EV3_5,0,3,3,1,1,C,0
agglomerative,20075,20075_99U79EV3_6,0,4,4,1,1,D,0
agglomerative,20075,20075_99U79EV3_7,0,4,4,1,1,D,0
agglomerative,20075,20075_99U79EV3_8,0,3,2,0,1,B,0
agglomerative,20075,20075_99U79EV3_9,0,3,3,1,1,C,0
agglomerative,20075,20075_99U79EV3_10,0,3,3,1,1,C,0
agglomerative,20073,20073_3CP51ZI3_1,0,3,3,1,1,C,0
agglomerative,20073,20073_3CP51ZI3_2,0,1,1,1,1,A,0
agglomerative,20073,20073_3CP51ZI3_3,0,1,1,1,1,A,0
agglomerative,20073,20073_3CP51ZI3_4,0,1,1,1,1,A,0
agglomerative,20073,20073_3CP51ZI3_5,0,3,1,0,1,A,0
agglomerative,20073,20073_3CP51ZI3_6,1,3,3,1,1,C,0
agglomerative,20073,20073_3CP51ZI3_7,0,2,2,1,1,B,0
agglomerative,20073,20073_3CP51ZI3_8,0,2,2,1,1,B,0
agglomerative,20073,20073_3CP51ZI3_9,0,1,3,0,1,C,0
agglomerative,51256,51256_P2M1I2KR_1,0,2,2,1,1,B,1
agglomerative,51256,51256_P2M1I2KR_2,0,4,2,0,1,B,1
agglomerative,51256,51256_P2M1I2KR_3,1,4,4,1,1,D,1
agglomerative,51256,51256_P2M1I2KR_4,0,2,2,1,1,B,1
agglomerative,51256,51256_P2M1I2KR_5,0,2,2,1,1,B,1
agglomerative,51256,51256_P2M1I2KR_6,1,3,2,0,1,B,1
agglomerative,51256,51256_P2M1I2KR_7,1,2,2,1,1,B,1
agglomerative,51256,51256_P2M1I2KR_8,0,3,4,0,1,D,1
agglomerative,50826,50826_B2WQILEB_1,1,4,4,1,1,D,1
agglomerative,50826,50826_B2WQILEB_2,1,2,2,1,1,B,1
agglomerative,50826,50826_B2WQILEB_3,0,3,3,1,1,C,1
agglomerative,50826,50826_B2WQILEB_4,0,4,3,0,1,C,1
agglomerative,50826,50826_B2WQILEB_5,1,3,3,1,1,C,1
agglomerative,50826,50826_B2WQILEB_6,0,1,1,1,1,A,1
agglomerative,50826,50826_B2WQILEB_7,0,2,2,1,1,B,1
agglomerative,50826,50826_B2WQILEB_8,1,1,3,0,1,C,1
agglomerative,50826,50826_B2WQILEB_9,0,1,1,1,1,A,1
agglomerative,50826,50826_B2WQILEB_10,1,3,3,1,1,C,1
agglomerative,20077,20077_ZF5G55FD_1,0,2,2,1,1,B,0
agglomerative,20077,20077_ZF5G55FD_2,0,2,1,0,1,A,0
agglomerative,20077,20077_ZF5G55FD_3,1,4,4,1,1,D,0
agglomerative,20077,20077_ZF5G55FD_4,1,3,3,1,1,C,0
agglomerative,20077,20077_ZF5G55FD_5,0,1,1,1,1,A,0
agglomerative,20077,20077_ZF5G55FD_6,0,2,2,1,1,B,0
agglomerative,20077,20077_ZF5G55FD_7,0,3,3,1,1,C,0
agglomerative,20077,20077_ZF5G55FD_8,1,2,2,1,1,B,0
agglomerative,51688,51688_5EVPD4SX_1,1,2,4,0,1,D,1
agglomerative,51688,51688_5EVPD4SX_2,0,4,4,1,1,D,1
agglomerative,51688,51688_5EVPD4SX_3,1,4,4,1,1,D,1
agglomerative,51688,51688_5EVPD4SX_4,0,4,4,1,1,D,1
agglomerative,51688,51688_5EVPD4SX_5,1,1,3,0,1,C,1
agglomerative,51688,51688_5EVPD4SX_6,1,1,2,0,1,B,1
agglomerative,51688,51688_5EVPD4SX_7,0,2,2,1,1,B,1
agglomerative,51688,51688_5EVPD4SX_8,0,3,2,0,1,B,1
agglomerative,51688,51688_5EVPD4SX_9,0,3,3,1,1,C,1
agglomerative,20075,20075_C7JKTVJC_1,0,4,4,1,1,D,0
agglomerative,20075,20075_C7JKTVJC_2,0,2,2,1,1,B,0
agglomerative,20075,20075_C7JKTVJC_3,0,3,3,1,1,C,0
agglomerative,20075,20075_C7JKTVJC_4,0,2,2,1,1,B,0
agglomerative,20075,20075_C7JKTVJC_5,0,2,2,1,1,B,0
agglomerative,20075,20075_C7JKTVJC_6,0,2,2,1,1,B,0
agglomerative,20075,20075_C7JKTVJC_7,0,1,1,1,1,A,0
agglomerative,20075,20075_C7JKTVJC_8,0,2,4,0,1,D,0
agglomerative,20075,20075_C7JKTVJC_9,0,3,4,0,1,D,0
agglomerative,20073,20073_DXZXSA0V_1,0,3,3,1,1,C,0
agglomerative,20073,20073_DXZXSA0V_2,1,4,4,1,1,D,0
agglomerative,20073,20073_DXZXSA0V_3,1,1,1,1,1,A,0
agglomerative,20073,20073_DXZXSA0V_4,0,1,1,1,1,A,0
agglomerative,20073,20073_DXZXSA0V_5,1,2,3,0,1,C,0
agglomerative,20073,20073_DXZXSA0V_6,1,3,3,1,1,C,0
agglomerative,20073,20073_DXZXSA0V_7,0,1,1,1,1,A,0
agglomerative,20073,20073_DXZXSA0V_8,0,2,4,0,1,D,0
agglomerative,20073,20073_DXZXSA0V_9,0,4,4,1,1,D,0
agglomerative,20073,20073_DXZXSA0V_10,0,4,4,1,1,D,0
agglomerative,51295,51295_JKASXZ9X_1,1,4,1,0,1,A,1
agglomerative,51295,51295_JKASXZ9X_2,0,1,1,1,1,A,1
agglomerative,51295,51295_JKASXZ9X_3,0,2,2,1,1,B,1
agglomerative,51295,51295_JKASXZ9X_4,1,4,4,1,1,D,1
agglomerative,51295,51295_JKASXZ9X_5,1,4,4,1,1,D,1
agglomerative,51295,51295_JKASXZ9X_6,0,1,1,1,1,A,1
agglomerative,51295,51295_JKASXZ9X_7,1,3,2,0,1,B,1
agglomerative,51295,51295_JKASXZ9X_8,1,1,1,1,1,A,1
agglomerative,20064,20064_S6NDI1IS_1,1,3,4,0,1,D,0
agglomerative,20064,20064_S6NDI1IS_2,0,3,3,1,1,C,0
agglomerative,20064,20064_S6NDI1IS_3,0,2,3,0,1,C,0
agglomerative,20064,20064_S6NDI1IS_4,1,2,4,0,1,D,0
agglomerative,20064,20064_S6NDI1IS_5,0,1,1,1,1,A,0
agglomerative,20064,20064_S6NDI1IS_6,1,3,3,1,1,C,0
agglomerative,20064,20064_S6NDI1IS_7,0,2,2,1,1,B,0
agglomerative,20064,20064_S6NDI1IS_8,1,4,4,1,1,D,0
agglomerative,20064,20064_S6NDI1IS_9,0,2,2,1,1,B,0
agglomerative,20064,20064_S6NDI1IS_10,1,1,1,1,1,A,0
agglomerative,20068,20068_KJ4U6NT7_1,0,4,4,1,1,D,0
agglomerative,20068,20068_KJ4U6NT7_2,0,1,1,1,1,A,0
agglomerative,20068,20068_KJ4U6NT7_3,0,4,4,1,1,D,0
agglomerative,20068,20068_KJ4U6NT7_4,0,1,1,1,1,A,0
agglomerative,20068,20068_KJ4U6NT7_5,1,2,2,1,1,B,0
agglomerative,20068,20068_KJ4U6NT7_6,0,4,4,1,1,D,0
agglomerative,20068,20068_KJ4U6NT7_7,0,3,3,1,1,C,0
agglomerative,20068,20068_KJ4U6NT7_8,0,1,1,1,1,A,0
agglomerative,51256,51256_MZNDC998_1,1,2,4,0,1,D,1
agglomerative,51256,51256_MZNDC998_2,0,3,4,0,1,D,1
agglomerative,51256,51256_MZNDC998_3,1,1,1,1,1,A,1
agglomerative,51256,51256_MZNDC998_4,0,3,3,1,1,C,1
agglomerative,51256,51256_MZNDC998_5,1,4,2,0,1,B,1
agglomerative,51256,51256_MZNDC998_6,1,3,3,1,1,C,1
agglomerative,51256,51256_MZNDC998_7,1,2,2,1,1,B,1
agglomerative,51256,51256_MZNDC998_8,1,4,1,0,1,A,1
agglomerative,51256,51256_MZNDC998_9,1,4,4,1,1,D,1
agglomerative,51256,51256_MZNDC998_10,1,3,3,1,1,C,1
agglomerative,50826,50826_K0FBX2G8_1,1,3,2,0,1,B,1
agglomerative,50826,50826_K0FBX2G8_2,1,1,1,1,1,A,1
agglomerative,50826,50826_K0FBX2G8_3,0,4,1,0,1,A,1
agglomerative,50826,50826_K0FBX2G8_4,0,1,3,0,1,C,1
agglomerative,50826,50826_K0FBX2G8_5,0,1,1,1,1,A,1
agglomerative,50826,50826_K0FBX2G8_6,1,3,3,1,1,C,1
agglomerative,50826,50826_K0FBX2G8_7,0,3,3,1,1,C,1
agglomerative,50826,50826_K0FBX2G8_8,0,4,4,1,1,D,1
agglomerative,50826,50826_K0FBX2G8_9,0,4,2,0,1,B,1
agglomerative,50826,50826_K0FBX2G8_10,0,3,3,1,1,C,1
agglomerative,20077,20077_1BWEF124_1,0,1,1,1,1,A,0
agglomerative,20077,20077_1BWEF124_2,0,1,1,1,1,A,0
agglomerative,20077,20077_1BWEF124_3,1,2,2,1,1,B,0
agglomerative,20077,20077_1BWEF124_4,1,2,3,0,1,C,0
agglomerative,20077,20077_1BWEF124_5,1,2,2,1,1,B,0
agglomerative,20077,20077_1BWEF124_6,1,3,4,0,1,D,0
agglomerative,20077,20077_1BWEF124_7,1,4,4,1,1,D,0
agglomerative,20077,20077_1BWEF124_8,1,4,4,1,1,D,0
agglomerative,20077,20077_1BWEF124_9,0,2,2,1,1,B,0
agglomerative,22073,22073_H4OMDMMI_1,1,1,1,1,1,A,1
agglomerative,22073,22073_H4OMDMMI_2,1,1,1,1,1,A,1
agglomerative,22073,22073_H4OMDMMI_3,0,1,1,1,1,A,1
agglomerative,22073,22073_H4OMDMMI_4,0,1,1,1,1,A,1
agglomerative,22073,22073_H4OMDMMI_5,0,4,4,1,1,D,1
agglomerative,22073,22073_H4OMDMMI_6,0,1,1,1,1,A,1
agglomerative,22073,22073_H4OMDMMI_7,1,3,4,0,1,D,1
agglomerative,22073,22073_H4OMDMMI_8,1,3,3,1,1,C,1
agglomerative,22102,22102_B6WHC7QX_1,0,3,4,0,1,D,0
agglomerative,22102,22102_B6WHC7QX_2,0,3,3,1,1,C,0
agglomerative,22102,22102_B6WHC7QX_3,0,3,3,1,1,C,0
agglomerative,22102,22102_B6WHC7QX_4,0,1,1,1,1,A,0
agglomerative,22102,22102_B6WHC7QX_5,0,1,1,1,1,A,0
agglomerative,22102,22102_B6WHC7QX_6,0,2,1,0,1,A,0
agglomerative,22102,22102_B6WHC7QX_7,1,4,1,0,1,A,0
agglomerative,22102,22102_B6WHC7QX_8,1,1,1,1,1,A,0
agglomerative,22102,22102_B6WHC7QX_9,0,1,1,1,1,A,0
agglomerative,22218,22218_P9A9DKW0_1,0,4,4,1,1,D,1
agglomerative,22218,22218_P9A9DKW0_2,0,4,3,0,1,C,1
agglomerative,22218,22218_P9A9DKW0_3,0,2,2,1,1,B,1
agglomerative,22218,22218_P9A9DKW0_4,1,3,4,0,1,D,1
agglomerative,22218,22218_P9A9DKW0_5,0,1,2,0,1,B,1
agglomerative,22218,22218_P9A9DKW0_6,0,3,3,1,1,C,1
agglomerative,22218,22218_P9A9DKW0_7,0,4,4,1,1,D,1
agglomerative,22218,22218_P9A9DKW0_8,1,4,4,1,1,D,1
agglomerative,22218,22218_P9A9DKW0_9,0,3,2,0,1,B,1
agglomerative,22218,22218_P9A9DKW0_10,0,2,4,0,1,D,1
agglomerative,22346,22346_3ZEMUJFW_1,0,4,4,1,1,D,1
agglomerative,22346,22346_3ZEMUJFW_2,0,3,2,0,1,B,1
agglomerative,22346,22346_3ZEMUJFW_3,0,1,3,0,1,C,1
agglomerative,22346,22346_3ZEMUJFW_4,0,1,1,1,1,A,1
agglomerative,22346,22346_3ZEMUJFW_5,1,4,4,1,1,D,1
agglomerative,22346,22346_3ZEMUJFW_6,0,4,4,1,1,D,1
agglomerative,22346,22346_3ZEMUJFW_7,0,3,3,1,1,C,1
agglomerative,22346,22346_3ZEMUJFW_8,1,4,2,0,1,B,1
agglomerative,22346,22346_3ZEMUJFW_9,1,2,2,1,1,B,1
agglomerative,22346,22346_3ZEMUJFW_10,1,2,1,0,1,A,1
agglomerative,22462,22462_F944PNS1_1,1,3,3,1,1,C,1
agglomerative,22462,22462_F944PNS1_2,0,3,3,1,1,C,1
agglomerative,22462,22462_F944PNS1_3,0,1,3,0,1,C,1
agglomerative,22462,22462_F944PNS1_4,0,4,4,1,1,D,1
agglomerative,22462,22462_F944PNS1_5,0,4,4,1,1,D,1
agglomerative,22462,22462_F944PNS1_6,0,1,1,1,1,A,1
agglomerative,22462,22462_F944PNS1_7,1,4,1,0,1,A,1
agglomerative,22462,22462_F944PNS1_8,1,2,2,1,1,B,1
agglomerative,22524,22524_N885O1MX_1,0,4,3,0,1,C,1
agglomerative,22524,22524_N885O1MX_2,0,1,2,0,1,B,1
agglomerative,22524,22524_N885O1MX_3,0,2,2,1,1,B,1
agglomerative,22524,22524_N885O1MX_4,0,3,3,1,1,C,1
agglomerative,22524,22524_N885O1MX_5,1,3,1,0,1,A,1
agglomerative,22524,22524_N885O1MX_6,0,4,4,1,1,D,1
agglomerative,22524,22524_N885O1MX_7,1,3,2,0,1,B,1
agglomerative,22524,22524_N885O1MX_8,0,4,3,0,1,C,1
agglomerative,22524,22524_N885O1MX_9,0,3,3,1,1,C,1
agglomerative,22524,22524_N885O1MX_10,1,1,3,0,1,C,1
agglomerative,22579,22579_RQ3GB4A1_1,0,4,4,1,1,D,1
agglomerative,22579,22579_RQ3GB4A1_2,0,3,4,0,1,D,1
agglomerative,22579,22579_RQ3GB4A1_3,0,2,2,1,1,B,1
agglomerative,22579,22579_RQ3GB4A1_4,0,1,1,1,1,A,1
agglomerative,22579,22579_RQ3GB4A1_5,0,4,4,1,1,D,1
agglomerative,22579,22579_RQ3GB4A1_6,1,4,4,1,1,D,1
agglomerative,22579,22579_RQ3GB4A1_7,1,3,3,1,1,C,1
agglomerative,22579,22579_RQ3GB4A1_8,0,4,4,1,1,D,1
agglomerative,22579,22579_RQ3GB4A1_9,0,4,4,1,1,D,1
agglomerative,22579,22579_RQ3GB4A1_10,0,4,4,1,1,D,1
agglomerative,22590,22590_LPM54M2U_1,0,1,4,0,1,D,1
agglomerative,22590,22590_LPM54M2U_2,0,4,4,1,1,D,1
agglomerative,22590,22590_LPM54M2U_3,1,2,2,1,1,B,1
agglomerative,22590,22590_LPM54M2U_4,1,3,3,1,1,C,1
agglomerative,22590,22590_LPM54M2U_5,1,3,3,1,1,C,1
agglomerative,22590,22590_LPM54M2U_6,1,2,2,1,1,B,1
agglomerative,22590,22590_LPM54M2U_7,1,2,4,0,1,D,1
agglomerative,22590,22590_LPM54M2U_8,0,3,3,1,1,C,1
agglomerative,22590,22590_LPM54M2U_9,1,3,4,0,1,D,1
agglomerative,22867,22867_TJ9SPIHC_1,0,3,4,0,1,D,1
